Name,Material,Color,Price,URL,Image,Color:Image,Description
Layered Up Legging,"['62% Nylon 38% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],$150,https://www.thisisaday.com/collections/best-sellers-1/products/layered-up-legging?variant=31287793909897,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['  High waisted. Streamlined. Thermal. The cool-weather version of our our bestselling high-waisted superstars , these will keep you extra warm + hold you tight with an under cover bonded compression waistband. Did we mention they’re thermal? Yesssssss. Wear them with the Something Borrowed Shirt (French tuck, obvi) for a casual day at the office, and the Lighten Up Bra for your next run.\nThese leggings fit small, consider sizing up for a more relaxed fit.']"
Crop It Up Pant,"['71% Nylon, 29% Elastane.\n100% vegan materials.\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['COCONUT'],$125,https://www.thisisaday.com/collections/pants/products/crop-it-up-pant?variant=31288163664009,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'COCONUT': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['A lightweight culotte in elegant technical silk. Cropped wide-leg pants, with an adjustable tie at the waist, making it appropriate for workwear or Saturday afternoon.\n\nPack these lightweight, technical pants with the Dream Harder Tank for your next warm-weather trip, and pair them with our Something Tailored Shirt for a day at the office.\nThis pant fits oversized, consider sizing down for a slimmer fit.']"
Tip-Top Crop,"['90% LENZING™ Modal, 10% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['MINERA'],$68,https://www.thisisaday.com/collections/blouses-tops/products/tip-top-crop?variant=33496204378249,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MINERA': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""The cropped top you've been looking for. Crafted from our luxuriously soft Plant Life modal, this sleeveless crop top delivers both a comfortable + body-hugging fit, and pairs perfectly with any high waisted pant (we like it with the Crop It Up Pant).""]"
Back To Front Shirt,"['73% Polyester, 27% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['MINERA'],,https://www.thisisaday.com/collections/best-sellers-1/products/back-to-front-shirt?variant=31287801479305,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MINERA': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""The most versatile piece you'll ever own. A 5-in-1 stretch woven dress shirt that can be worn back-to-front, front-to-back, open, closed, cinched at the waist or loose, with a separate belt. Collar style can be popped or folded.\n\nYes, you can wear it backward and forward, but we also love it over leggings, and even open as a light coat over the Dream Harder Tank.\nThis shirt fits oversized, consider sizing down for a slimmer fit.""]"
Overhead Turtleneck,"['90% LENZING‚Ñ¢ Modal, 10% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['MUSTARD'],$98,https://www.thisisaday.com/collections/plant-life/products/overhead-turtleneck?variant=31287687643273,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MUSTARD': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Cold weather is coming, and we’ve got your back, er, neck. Our Overhead Turtleneck (think super-soft, beechwood-based fabric) is here to keep you warm all fall and winter. Crafted with Lenzing modal and cut with a sleek silhouette, it’s a solid essential that’s also crafted with sustainability in mind — the fabric is biodegradable, and was grown using way less water than cotton. Layer it, love it, live in it til it’s warm again.\n\nThis gem is part of our Plant Life collection — minimalist essentials made with beechwood fibers. Shop the whole collection of tanks, tees and turtlenecks here.\nThis turtleneck fits small, consider sizing up for a more relaxed fit.']"
Dream Harder Tank,"['73% Nylon, 27% Elastane.\n100% vegan materials.\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['WHITE'],,https://www.thisisaday.com/collections/loungewear/products/dream-harder-tank?variant=31287777329289,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'WHITE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""This minimalist tank one-ups silk by being just as soft + light — but it's also easy to care for, quick-drying + wrinkle-free. With a scoop neckline, racerback and technical fabric, it's one of our travel heroes.\n\nPair it with our Easy Days Pant for a smart travel look, or the Crop & Roll Legging for your next Pilates class.""]"
Soft Landing Jacket,"['73% Wool, 27% Recycled (pre-consumer) Cashmere.\n\nCold machine wash, line dry.\nDo not tumble dry, dry clean, or iron.\nDo not use bleach or fabric softener.']",['CARAME'],,https://www.thisisaday.com/collections/better-knit/products/soft-landing-jacket?variant=31287680401545,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'CARAME': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""A drop shoulder, dolman sleeve sweater that hits on the hip and comes with a structured long belt. Wrap it up, tie it up or wear it open — the clean, angular placket will add polish to any look. A luxe travel essential crafted from our cozy Better Knit yarn (a washable, super soft blend made from sustainable wool & recycled cashmere.) Wear it with leggings, or our Turn It Up Pant and Crop It Up Pant for a chic look that'll keep you comfortable and cozy on the long haul.\nThis jacket fits oversized, consider sizing down for a slimmer fit.""]"
Something Borrowed Shirt,"['73% Nylon*, 27% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['MOSS'],$145,https://www.thisisaday.com/collections/tops/products/something-borrowed-shirt?variant=31288175755401,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'MOSS': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""We took the classic button-down and made it a million times better and universally flattering. Crafted with our stretchy and soft technical silk, and finished with dolman sleeves, bonded detail, side-slits (hello, French tuck) and a relaxed silhouette. Plus, we double-lined the front so you can go braless. Now you see why it always sells out fast.\n\nWear it with the Easy Days Pant or dress it down with Layered Up Legging for a chic day of errands.\nThis shirt fits oversized, consider sizing down for a slimmer fit.\nDon't forget to pair with the Turn It Up Pant to complete your Monday Uniform.""]"
Made It T-Shirt,"['73% Nylon + 27% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['STRIPE'],,https://www.thisisaday.com/collections/new-arrivals/products/made-it-t-shirt?variant=31287704682633,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'STRIPE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Our take on the silk tee, crafted in our technical silk. It drapes well, but is also super breathable, sweat-wicking and easy to care for. Plus, it has built-in UV protection. Tuck it in, or don't — it'll always look sharp.\n\nPack it with the Crop It Up Pant for your next trip, but try it at the office tucked into our Turn It Up Pant as a chic work outfit.\nThis tee fits small, consider sizing up for a more relaxed fit.""]"
Best In Class Bodysuit,"['90% LENZING‚ Modal, 10% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/tops/products/best-in-class-bodysuit?variant=33477296324745,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Crafted from our softest Plant Life modal, our one piece bodysuit creates a clean, easy to tuck, no lines look for effortless style. The double-lining provides gentle sculpting, and snaps at the gusset make this piece super easy to wear.\nPair it with the Easy Days Pant for a sleek, elegant everyday look.']"
Overhead Turtleneck,"['90% LENZING‚Ñ¢ Modal, 10% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['CHARCOA'],,https://www.thisisaday.com/collections/blouses-tops/products/overhead-turtleneck?variant=31287687676041,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'CHARCOA': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Cold weather is coming, and we’ve got your back, er, neck. Our Overhead Turtleneck (think super-soft, beechwood-based fabric) is here to keep you warm all fall and winter. Crafted with Lenzing modal and cut with a sleek silhouette, it’s a solid essential that’s also crafted with sustainability in mind — the fabric is biodegradable, and was grown using way less water than cotton. Layer it, love it, live in it til it’s warm again.\n\nThis gem is part of our Plant Life collection — minimalist essentials made with beechwood fibers. Shop the whole collection of tanks, tees and turtlenecks here.\nThis turtleneck fits small, consider sizing up for a more relaxed fit.']"
Throw It Higher Legging,"['79% Polyester, 21% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['STEEL BLUE'],,https://www.thisisaday.com/collections/leggings/products/throw-it-higher-leggings?variant=31287780737161,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'STEEL BLUE': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Suitable for late nights, early mornings and everything in between. These are a higher-waisted version of our OG Throw & Roll Legging, with gunmetal zips.\n\nWear them with the Something Borrowed Shirt (French tuck, obvi) for a casual day at the office, and the Lighten Up Bra for your next yoga class.\nThese leggings fit small, consider sizing up for a more relaxed fit.']"
Trailblazer Jacket,"['93% Recycled Polyester 7% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/suiting-1/products/trailblazer?variant=31902940102793,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Part of our new blazer collection — this one's tailored and slim-fitting with a removable belt. Wrinkle-resistant, breathable, and easy to care for, because we figure you'll be wearing this one a lot. This piece is a part of our All Day Suiting collection, the most comfortable, low-maintenance suiting around.  \nDon't forget to pair with the Portfolio Pant to complete your Suit Up Uniform.\nTo get the *perfect* fit, we'll help you tailor your ADAY. Send a photo of your tailoring receipt to tailoring@thisisaday.com, and we'll send you a $15 gift card for your next ADAY purchase. (Please note: tailored items are not eligible for return.)\nSlim fit. If in between sizes, size up.\n ""]"
Essentialist Dress,"['90% LENZING‚Ñ¢ Modal, 10% Elastane.\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean. No iron.\nDo not use bleach or fabric softener.']",['BLACK'],$155,https://www.thisisaday.com/collections/plant-life/products/essentialist-dress?variant=33495953440905,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Inspired by our bestselling Essentialist T-Shirt, this oversized t-shirt dress is perfect for warmer days (did we mention pockets?). Breathable, lightweight, machine-washable + double-lined for opacity—so you can go anywhere + do anything.']"
Made It T-Shirt,"['73% Nylon + 27% Elastane\n100% vegan materials.\n\nCold machine wash, line dry.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/tops/products/made-it-t-shirt?variant=31287704617097,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"[""Our take on the silk tee, crafted in our technical silk. It drapes well, but is also super breathable, sweat-wicking and easy to care for. Plus, it has built-in UV protection. Tuck it in, or don't — it'll always look sharp.\n\nPack it with the Crop It Up Pant for your next trip, but try it at the office tucked into our Turn It Up Pant as a chic work outfit.\nThis tee fits small, consider sizing up for a more relaxed fit.""]"
Kick Back Pants,"['45% Linen, 23% LENZING‚Ñ¢ Viscose + 32% Elastane\n100% vegan materials.\nThis fabric is naturally wrinkled + textured.\nCold machine wash, line dry. Lightly steam.\nDo not tumble dry or dry clean.\nDo not use bleach or fabric softener.']",['BLACK'],,https://www.thisisaday.com/collections/best-sellers-1/products/kick-back-pants?variant=34239484199049,"['https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Uniforms_Thumbnail_388x258.jpg?v=1610569739', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Loungewear_Thumbnail_199x258.jpg?v=1610569752', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Scuba_388x258.png?v=1604505414', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Seasonless_Merino_388x258.png?v=1604506203', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Better-Kint_388x258.png?v=1604506246', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Plant-Life_388x258.png?v=1604506285', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Store_388x258.jpg?v=1594225069', 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537']",{'BLACK': 'https://cdn.shopify.com/s/files/1/0086/9315/3858/files/Our_Process_Thumbnail_388x258.jpg?v=1595259537'},"['Meet the perfect summer pant. Made from our soft Stretch Linen, the Kick Back Pants are high waisted and ankle length for that cool cropped look. Customize the waist fit with the internal drawstring (for before and after lunch), and if you’re nervous about opacity, the coconut colorway comes with internal shorts. Did we mention it has pockets? We did it. We thought of everything.\n\nWe designed this piece as part of our Summer Nights Capsule - a collection of versatile pieces designed to be mixed + matched for cool days and chill nights.\nFor a slim fit, size down for a casual vibe, stay true to size.']"
